FIPS,State,"County, State",Year,Cost Per Meal, Weighted weekly $ needed by FI , Weighted Annual Food Budget Shortfall 
18179,IN,"Wells County, Indiana",2021,$3.09 ,$17.99 ,"$1,261,000.00 "
18179,IN,"Wells County, Indiana",2022,$3.52 ,$21.80 ,"$2,135,000.00 "
18181,IN,"White County, Indiana",2019,$2.84 ,$16.01 ,"$1,326,000.00 "
18181,IN,"White County, Indiana",2020,$2.95 ,$15.65 ,"$1,192,000.00 "
18181,IN,"White County, Indiana",2021,$3.19 ,$18.56 ,"$1,323,000.00 "
18181,IN,"White County, Indiana",2022,$3.61 ,$22.40 ,"$2,127,000.00 "
18183,IN,"Whitley County, Indiana",2019,$2.67 ,$15.04 ,"$1,652,000.00 "
18183,IN,"Whitley County, Indiana",2020,$2.85 ,$15.15 ,"$1,622,000.00 "
18183,IN,"Whitley County, Indiana",2021,$3.28 ,$19.08 ,"$1,748,000.00 "
18183,IN,"Whitley County, Indiana",2022,$3.65 ,$22.61 ,"$2,922,000.00 "
19001,IA,"Adair County, Iowa",2019,$3.19 ,$17.96 ,"$370,000.00 "
19001,IA,"Adair County, Iowa",2020,$3.52 ,$18.68 ,"$357,000.00 "
19001,IA,"Adair County, Iowa",2021,$4.05 ,$23.59 ,"$458,000.00 "
19001,IA,"Adair County, Iowa",2022,$4.40 ,$27.26 ,"$686,000.00 "
19003,IA,"Adams County, Iowa",2019,$3.04 ,$17.14 ,"$182,000.00 "
19003,IA,"Adams County, Iowa",2020,$3.12 ,$16.57 ,"$161,000.00 "
19003,IA,"Adams County, Iowa",2021,$3.41 ,$19.85 ,"$169,000.00 "
19003,IA,"Adams County, Iowa",2022,$3.79 ,$23.47 ,"$271,000.00 "
19005,IA,"Allamakee County, Iowa",2019,$3.01 ,$16.94 ,"$596,000.00 "
19005,IA,"Allamakee County, Iowa",2020,$3.26 ,$17.30 ,"$546,000.00 "
19005,IA,"Allamakee County, Iowa",2021,$3.60 ,$20.98 ,"$655,000.00 "
19005,IA,"Allamakee County, Iowa",2022,$4.01 ,$24.83 ,"$1,175,000.00 "
19007,IA,"Appanoose County, Iowa",2019,$2.68 ,$15.09 ,"$783,000.00 "
19007,IA,"Appanoose County, Iowa",2020,$2.89 ,$15.34 ,"$763,000.00 "
19007,IA,"Appanoose County, Iowa",2021,$3.37 ,$19.64 ,"$911,000.00 "
19007,IA,"Appanoose County, Iowa",2022,$3.67 ,$22.76 ,"$1,264,000.00 "
19009,IA,"Audubon County, Iowa",2019,$3.09 ,$17.42 ,"$270,000.00 "
19009,IA,"Audubon County, Iowa",2020,$3.23 ,$17.15 ,"$229,000.00 "
19009,IA,"Audubon County, Iowa",2021,$3.56 ,$20.72 ,"$277,000.00 "
19009,IA,"Audubon County, Iowa",2022,$3.95 ,$24.46 ,"$475,000.00 "
19011,IA,"Benton County, Iowa",2019,$3.45 ,$19.44 ,"$1,156,000.00 "
19011,IA,"Benton County, Iowa",2020,$3.43 ,$18.21 ,"$978,000.00 "
19011,IA,"Benton County, Iowa",2021,$3.72 ,$21.68 ,"$1,124,000.00 "
19011,IA,"Benton County, Iowa",2022,$4.17 ,$25.82 ,"$1,911,000.00 "
19013,IA,"Black Hawk County, Iowa",2019,$2.95 ,$16.60 ,"$6,622,000.00 "
19013,IA,"Black Hawk County, Iowa",2020,$3.17 ,$16.80 ,"$6,573,000.00 "
19013,IA,"Black Hawk County, Iowa",2021,$3.75 ,$21.82 ,"$7,716,000.00 "
19013,IA,"Black Hawk County, Iowa",2022,$4.09 ,$25.32 ,"$11,883,000.00 "
19015,IA,"Boone County, Iowa",2019,$3.12 ,$17.58 ,"$1,077,000.00 "
19015,IA,"Boone County, Iowa",2020,$3.25 ,$17.25 ,"$890,000.00 "
19015,IA,"Boone County, Iowa",2021,$3.54 ,$20.63 ,"$1,014,000.00 "
19015,IA,"Boone County, Iowa",2022,$3.93 ,$24.36 ,"$1,781,000.00 "
19017,IA,"Bremer County, Iowa",2019,$3.22 ,$18.13 ,"$841,000.00 "
19017,IA,"Bremer County, Iowa",2020,$3.28 ,$17.42 ,"$708,000.00 "
19017,IA,"Bremer County, Iowa",2021,$3.61 ,$21.01 ,"$867,000.00 "
19017,IA,"Bremer County, Iowa",2022,$4.05 ,$25.08 ,"$1,575,000.00 "
19019,IA,"Buchanan County, Iowa",2019,$3.10 ,$17.47 ,"$880,000.00 "
19019,IA,"Buchanan County, Iowa",2020,$3.15 ,$16.74 ,"$701,000.00 "
19019,IA,"Buchanan County, Iowa",2021,$3.45 ,$20.09 ,"$822,000.00 "
19019,IA,"Buchanan County, Iowa",2022,$3.84 ,$23.79 ,"$1,472,000.00 "
19021,IA,"Buena Vista County, Iowa",2019,$2.99 ,$16.84 ,"$838,000.00 "
19021,IA,"Buena Vista County, Iowa",2020,$3.23 ,$17.15 ,"$671,000.00 "
19021,IA,"Buena Vista County, Iowa",2021,$3.32 ,$19.35 ,"$739,000.00 "
19021,IA,"Buena Vista County, Iowa",2022,$3.65 ,$22.61 ,"$1,276,000.00 "
19023,IA,"Butler County, Iowa",2019,$3.02 ,$17.03 ,"$646,000.00 "
19023,IA,"Butler County, Iowa",2020,$3.28 ,$17.42 ,"$618,000.00 "
19023,IA,"Butler County, Iowa",2021,$3.61 ,$21.01 ,"$695,000.00 "
19023,IA,"Butler County, Iowa",2022,$4.05 ,$25.08 ,"$1,179,000.00 "
19025,IA,"Calhoun County, Iowa",2019,$2.96 ,$16.66 ,"$430,000.00 "
19025,IA,"Calhoun County, Iowa",2020,$3.03 ,$16.09 ,"$356,000.00 "
19025,IA,"Calhoun County, Iowa",2021,$3.51 ,$20.46 ,"$478,000.00 "
19025,IA,"Calhoun County, Iowa",2022,$3.89 ,$24.09 ,"$745,000.00 "
19027,IA,"Carroll County, Iowa",2019,$3.12 ,$17.59 ,"$822,000.00 "
19027,IA,"Carroll County, Iowa",2020,$3.23 ,$17.15 ,"$666,000.00 "
19027,IA,"Carroll County, Iowa",2021,$3.56 ,$20.72 ,"$842,000.00 "
19027,IA,"Carroll County, Iowa",2022,$3.95 ,$24.46 ,"$1,454,000.00 "
19029,IA,"Cass County, Iowa",2019,$2.98 ,$16.79 ,"$718,000.00 "
19029,IA,"Cass County, Iowa",2020,$3.08 ,$16.34 ,"$530,000.00 "
19029,IA,"Cass County, Iowa",2021,$3.62 ,$21.09 ,"$800,000.00 "
19029,IA,"Cass County, Iowa",2022,$3.91 ,$24.25 ,"$1,265,000.00 "
19031,IA,"Cedar County, Iowa",2019,$3.04 ,$17.12 ,"$628,000.00 "
19031,IA,"Cedar County, Iowa",2020,$3.07 ,$16.30 ,"$554,000.00 "
19031,IA,"Cedar County, Iowa",2021,$3.52 ,$20.53 ,"$704,000.00 "
19031,IA,"Cedar County, Iowa",2022,$3.88 ,$24.08 ,"$1,256,000.00 "
19033,IA,"Cerro Gordo County, Iowa",2019,$3.05 ,$17.20 ,"$2,066,000.00 "
19033,IA,"Cerro Gordo County, Iowa",2020,$3.29 ,$17.44 ,"$1,883,000.00 "
19033,IA,"Cerro Gordo County, Iowa",2021,$3.77 ,$21.93 ,"$2,315,000.00 "
19033,IA,"Cerro Gordo County, Iowa",2022,$4.16 ,$25.76 ,"$3,633,000.00 "
19035,IA,"Cherokee County, Iowa",2019,$3.09 ,$17.39 ,"$538,000.00 "
19035,IA,"Cherokee County, Iowa",2020,$3.22 ,$17.08 ,"$466,000.00 "
19035,IA,"Cherokee County, Iowa",2021,$3.32 ,$19.35 ,"$540,000.00 "
19035,IA,"Cherokee County, Iowa",2022,$3.65 ,$22.61 ,"$905,000.00 "
19037,IA,"Chickasaw County, Iowa",2019,$3.03 ,$17.06 ,"$466,000.00 "
19037,IA,"Chickasaw County, Iowa",2020,$3.28 ,$17.42 ,"$444,000.00 "
19037,IA,"Chickasaw County, Iowa",2021,$3.61 ,$21.01 ,"$465,000.00 "
19037,IA,"Chickasaw County, Iowa",2022,$4.05 ,$25.08 ,"$860,000.00 "
19039,IA,"Clarke County, Iowa",2019,$3.20 ,$18.01 ,"$497,000.00 "
19039,IA,"Clarke County, Iowa",2020,$3.43 ,$18.18 ,"$562,000.00 "
19039,IA,"Clarke County, Iowa",2021,$3.73 ,$21.71 ,"$619,000.00 "
19039,IA,"Clarke County, Iowa",2022,$4.17 ,$25.82 ,"$1,026,000.00 "
19041,IA,"Clay County, Iowa",2019,$3.20 ,$18.06 ,"$876,000.00 "
19041,IA,"Clay County, Iowa",2020,$2.96 ,$15.71 ,"$676,000.00 "
19041,IA,"Clay County, Iowa",2021,$3.32 ,$19.35 ,"$845,000.00 "
19041,IA,"Clay County, Iowa",2022,$3.65 ,$22.61 ,"$1,283,000.00 "
19043,IA,"Clayton County, Iowa",2019,$3.00 ,$16.93 ,"$935,000.00 "
19043,IA,"Clayton County, Iowa",2020,$3.30 ,$17.54 ,"$920,000.00 "
19043,IA,"Clayton County, Iowa",2021,$3.84 ,$22.37 ,"$1,106,000.00 "
19043,IA,"Clayton County, Iowa",2022,$4.21 ,$26.12 ,"$1,759,000.00 "
19045,IA,"Clinton County, Iowa",2019,$2.79 ,$15.75 ,"$2,303,000.00 "
19045,IA,"Clinton County, Iowa",2020,$3.09 ,$16.40 ,"$2,408,000.00 "
19045,IA,"Clinton County, Iowa",2021,$3.52 ,$20.50 ,"$2,662,000.00 "
19045,IA,"Clinton County, Iowa",2022,$3.89 ,$24.09 ,"$4,106,000.00 "
19047,IA,"Crawford County, Iowa",2019,$3.02 ,$17.01 ,"$980,000.00 "
19047,IA,"Crawford County, Iowa",2020,$3.23 ,$17.15 ,"$910,000.00 "
19047,IA,"Crawford County, Iowa",2021,$3.56 ,$20.72 ,"$1,106,000.00 "
19047,IA,"Crawford County, Iowa",2022,$3.95 ,$24.46 ,"$1,714,000.00 "
19049,IA,"Dallas County, Iowa",2019,$3.23 ,$18.18 ,"$2,526,000.00 "
19049,IA,"Dallas County, Iowa",2020,$3.52 ,$18.68 ,"$2,301,000.00 "
19049,IA,"Dallas County, Iowa",2021,$4.05 ,$23.59 ,"$3,341,000.00 "
19049,IA,"Dallas County, Iowa",2022,$4.40 ,$27.26 ,"$6,517,000.00 "
19051,IA,"Davis County, Iowa",2019,$2.72 ,$15.32 ,"$321,000.00 "
19051,IA,"Davis County, Iowa",2020,$2.89 ,$15.34 ,"$284,000.00 "
19051,IA,"Davis County, Iowa",2021,$3.37 ,$19.64 ,"$340,000.00 "
19051,IA,"Davis County, Iowa",2022,$3.67 ,$22.76 ,"$587,000.00 "
19053,IA,"Decatur County, Iowa",2019,$2.92 ,$16.46 ,"$464,000.00 "
19053,IA,"Decatur County, Iowa",2020,$3.43 ,$18.18 ,"$447,000.00 "
19053,IA,"Decatur County, Iowa",2021,$3.73 ,$21.71 ,"$487,000.00 "
19053,IA,"Decatur County, Iowa",2022,$4.17 ,$25.82 ,"$768,000.00 "
19055,IA,"Delaware County, Iowa",2019,$3.01 ,$16.99 ,"$639,000.00 "
19055,IA,"Delaware County, Iowa",2020,$3.15 ,$16.70 ,"$542,000.00 "
19055,IA,"Delaware County, Iowa",2021,$3.44 ,$20.03 ,"$687,000.00 "
19055,IA,"Delaware County, Iowa",2022,$3.84 ,$23.81 ,"$1,127,000.00 "
19057,IA,"Des Moines County, Iowa",2019,$2.83 ,$15.97 ,"$2,272,000.00 "
19057,IA,"Des Moines County, Iowa",2020,$3.13 ,$16.60 ,"$2,276,000.00 "
19057,IA,"Des Moines County, Iowa",2021,$3.59 ,$20.89 ,"$2,648,000.00 "
19057,IA,"Des Moines County, Iowa",2022,$3.93 ,$24.33 ,"$3,830,000.00 "
19059,IA,"Dickinson County, Iowa",2019,$3.12 ,$17.60 ,"$747,000.00 "
19059,IA,"Dickinson County, Iowa",2020,$2.96 ,$15.71 ,"$600,000.00 "
19059,IA,"Dickinson County, Iowa",2021,$3.33 ,$19.37 ,"$705,000.00 "
19059,IA,"Dickinson County, Iowa",2022,$3.67 ,$22.77 ,"$1,167,000.00 "
19061,IA,"Dubuque County, Iowa",2019,$3.10 ,$17.47 ,"$4,334,000.00 "
19061,IA,"Dubuque County, Iowa",2020,$3.30 ,$17.54 ,"$4,096,000.00 "
19061,IA,"Dubuque County, Iowa",2021,$3.84 ,$22.37 ,"$4,803,000.00 "
19061,IA,"Dubuque County, Iowa",2022,$4.21 ,$26.12 ,"$7,874,000.00 "
19063,IA,"Emmet County, Iowa",2019,$3.31 ,$18.65 ,"$470,000.00 "
19063,IA,"Emmet County, Iowa",2020,$2.96 ,$15.71 ,"$362,000.00 "
19063,IA,"Emmet County, Iowa",2021,$3.72 ,$21.66 ,"$572,000.00 "
19063,IA,"Emmet County, Iowa",2022,$3.67 ,$22.77 ,"$801,000.00 "
19065,IA,"Fayette County, Iowa",2019,$2.99 ,$16.86 ,"$987,000.00 "
19065,IA,"Fayette County, Iowa",2020,$3.15 ,$16.74 ,"$929,000.00 "
19065,IA,"Fayette County, Iowa",2021,$3.45 ,$20.09 ,"$1,115,000.00 "
19065,IA,"Fayette County, Iowa",2022,$3.84 ,$23.79 ,"$1,710,000.00 "
19067,IA,"Floyd County, Iowa",2019,$3.13 ,$17.62 ,"$968,000.00 "
19067,IA,"Floyd County, Iowa",2020,$3.29 ,$17.44 ,"$831,000.00 "
19067,IA,"Floyd County, Iowa",2021,$3.77 ,$21.93 ,"$892,000.00 "
19067,IA,"Floyd County, Iowa",2022,$4.16 ,$25.76 ,"$1,383,000.00 "
19069,IA,"Franklin County, Iowa",2019,$3.13 ,$17.64 ,"$444,000.00 "
19069,IA,"Franklin County, Iowa",2020,$3.29 ,$17.44 ,"$434,000.00 "
19069,IA,"Franklin County, Iowa",2021,$3.77 ,$21.93 ,"$492,000.00 "
19069,IA,"Franklin County, Iowa",2022,$4.16 ,$25.76 ,"$859,000.00 "
19071,IA,"Fremont County, Iowa",2019,$3.07 ,$17.31 ,"$326,000.00 "
19071,IA,"Fremont County, Iowa",2020,$3.77 ,$19.99 ,"$261,000.00 "
19071,IA,"Fremont County, Iowa",2021,$4.03 ,$23.48 ,"$313,000.00 "
19071,IA,"Fremont County, Iowa",2022,$4.48 ,$27.77 ,"$548,000.00 "
19073,IA,"Greene County, Iowa",2019,$3.18 ,$17.94 ,"$441,000.00 "
19073,IA,"Greene County, Iowa",2020,$3.25 ,$17.25 ,"$403,000.00 "
19073,IA,"Greene County, Iowa",2021,$3.54 ,$20.63 ,"$494,000.00 "
19073,IA,"Greene County, Iowa",2022,$3.93 ,$24.36 ,"$776,000.00 "
19075,IA,"Grundy County, Iowa",2019,$2.96 ,$16.70 ,"$395,000.00 "
19075,IA,"Grundy County, Iowa",2020,$3.17 ,$16.80 ,"$321,000.00 "
19075,IA,"Grundy County, Iowa",2021,$3.75 ,$21.82 ,"$390,000.00 "
19075,IA,"Grundy County, Iowa",2022,$4.09 ,$25.32 ,"$760,000.00 "
19077,IA,"Guthrie County, Iowa",2019,$3.19 ,$18.00 ,"$475,000.00 "
19077,IA,"Guthrie County, Iowa",2020,$3.52 ,$18.68 ,"$431,000.00 "
19077,IA,"Guthrie County, Iowa",2021,$4.05 ,$23.59 ,"$522,000.00 "
19077,IA,"Guthrie County, Iowa",2022,$4.40 ,$27.26 ,"$868,000.00 "
19079,IA,"Hamilton County, Iowa",2019,$3.10 ,$17.45 ,"$667,000.00 "
19079,IA,"Hamilton County, Iowa",2020,$3.03 ,$16.09 ,"$469,000.00 "
19079,IA,"Hamilton County, Iowa",2021,$3.51 ,$20.46 ,"$670,000.00 "
19079,IA,"Hamilton County, Iowa",2022,$3.89 ,$24.09 ,"$1,147,000.00 "
19081,IA,"Hancock County, Iowa",2019,$3.16 ,$17.79 ,"$496,000.00 "
19081,IA,"Hancock County, Iowa",2020,$3.29 ,$17.44 ,"$460,000.00 "
19081,IA,"Hancock County, Iowa",2021,$3.77 ,$21.93 ,"$566,000.00 "
19081,IA,"Hancock County, Iowa",2022,$4.16 ,$25.76 ,"$898,000.00 "
19083,IA,"Hardin County, Iowa",2019,$3.03 ,$17.06 ,"$776,000.00 "
19083,IA,"Hardin County, Iowa",2020,$2.99 ,$15.89 ,"$631,000.00 "
19083,IA,"Hardin County, Iowa",2021,$3.50 ,$20.41 ,"$792,000.00 "
19083,IA,"Hardin County, Iowa",2022,$3.82 ,$23.70 ,"$1,287,000.00 "
19085,IA,"Harrison County, Iowa",2019,$3.07 ,$17.30 ,"$635,000.00 "
19085,IA,"Harrison County, Iowa",2020,$3.27 ,$17.38 ,"$543,000.00 "
19085,IA,"Harrison County, Iowa",2021,$3.59 ,$20.91 ,"$679,000.00 "
19085,IA,"Harrison County, Iowa",2022,$3.93 ,$24.37 ,"$1,057,000.00 "
19087,IA,"Henry County, Iowa",2019,$2.78 ,$15.66 ,"$879,000.00 "
19087,IA,"Henry County, Iowa",2020,$3.13 ,$16.60 ,"$861,000.00 "
19087,IA,"Henry County, Iowa",2021,$3.42 ,$19.93 ,"$955,000.00 "
19087,IA,"Henry County, Iowa",2022,$3.76 ,$23.31 ,"$1,619,000.00 "
19089,IA,"Howard County, Iowa",2019,$3.10 ,$17.47 ,"$382,000.00 "
19089,IA,"Howard County, Iowa",2020,$3.26 ,$17.30 ,"$325,000.00 "
19089,IA,"Howard County, Iowa",2021,$3.60 ,$20.98 ,"$388,000.00 "
19089,IA,"Howard County, Iowa",2022,$4.01 ,$24.83 ,"$715,000.00 "
19091,IA,"Humboldt County, Iowa",2019,$3.03 ,$17.08 ,"$508,000.00 "
19091,IA,"Humboldt County, Iowa",2020,$3.03 ,$16.09 ,"$434,000.00 "
19091,IA,"Humboldt County, Iowa",2021,$3.51 ,$20.46 ,"$571,000.00 "
19091,IA,"Humboldt County, Iowa",2022,$3.89 ,$24.09 ,"$870,000.00 "
19093,IA,"Ida County, Iowa",2019,$3.05 ,$17.20 ,"$303,000.00 "
19093,IA,"Ida County, Iowa",2020,$3.23 ,$17.15 ,"$286,000.00 "
19093,IA,"Ida County, Iowa",2021,$3.32 ,$19.35 ,"$323,000.00 "
19093,IA,"Ida County, Iowa",2022,$3.65 ,$22.61 ,"$514,000.00 "
19095,IA,"Iowa County, Iowa",2019,$3.14 ,$17.67 ,"$633,000.00 "
19095,IA,"Iowa County, Iowa",2020,$3.43 ,$18.21 ,"$580,000.00 "
19095,IA,"Iowa County, Iowa",2021,$3.72 ,$21.68 ,"$763,000.00 "
19095,IA,"Iowa County, Iowa",2022,$4.17 ,$25.82 ,"$1,316,000.00 "
19097,IA,"Jackson County, Iowa",2019,$2.99 ,$16.87 ,"$947,000.00 "
19097,IA,"Jackson County, Iowa",2020,$3.09 ,$16.40 ,"$821,000.00 "
19097,IA,"Jackson County, Iowa",2021,$3.52 ,$20.50 ,"$983,000.00 "
19097,IA,"Jackson County, Iowa",2022,$3.89 ,$24.09 ,"$1,505,000.00 "
19099,IA,"Jasper County, Iowa",2019,$3.14 ,$17.68 ,"$1,722,000.00 "
19099,IA,"Jasper County, Iowa",2020,$3.25 ,$17.24 ,"$1,548,000.00 "
19099,IA,"Jasper County, Iowa",2021,$3.58 ,$20.84 ,"$1,783,000.00 "
19099,IA,"Jasper County, Iowa",2022,$3.95 ,$24.46 ,"$2,909,000.00 "
19101,IA,"Jefferson County, Iowa",2019,$2.78 ,$15.65 ,"$850,000.00 "
19101,IA,"Jefferson County, Iowa",2020,$2.89 ,$15.34 ,"$833,000.00 "
19101,IA,"Jefferson County, Iowa",2021,$3.37 ,$19.64 ,"$887,000.00 "
19101,IA,"Jefferson County, Iowa",2022,$3.67 ,$22.76 ,"$1,353,000.00 "
19103,IA,"Johnson County, Iowa",2019,$3.22 ,$18.14 ,"$6,723,000.00 "
19103,IA,"Johnson County, Iowa",2020,$3.53 ,$18.72 ,"$6,537,000.00 "
19103,IA,"Johnson County, Iowa",2021,$3.97 ,$23.14 ,"$7,629,000.00 "
19103,IA,"Johnson County, Iowa",2022,$4.34 ,$26.93 ,"$12,669,000.00 "
19105,IA,"Jones County, Iowa",2019,$3.04 ,$17.11 ,"$867,000.00 "
19105,IA,"Jones County, Iowa",2020,$3.15 ,$16.70 ,"$816,000.00 "
19105,IA,"Jones County, Iowa",2021,$3.44 ,$20.03 ,"$942,000.00 "
19105,IA,"Jones County, Iowa",2022,$3.84 ,$23.81 ,"$1,640,000.00 "
19107,IA,"Keokuk County, Iowa",2019,$3.07 ,$17.31 ,"$509,000.00 "
19107,IA,"Keokuk County, Iowa",2020,$3.06 ,$16.22 ,"$477,000.00 "
19107,IA,"Keokuk County, Iowa",2021,$3.42 ,$19.91 ,"$586,000.00 "
19107,IA,"Keokuk County, Iowa",2022,$3.81 ,$23.62 ,"$903,000.00 "
19109,IA,"Kossuth County, Iowa",2019,$3.33 ,$18.77 ,"$814,000.00 "
19109,IA,"Kossuth County, Iowa",2020,$3.03 ,$16.09 ,"$630,000.00 "
19109,IA,"Kossuth County, Iowa",2021,$3.72 ,$21.66 ,"$828,000.00 "
19109,IA,"Kossuth County, Iowa",2022,$3.89 ,$24.09 ,"$1,220,000.00 "
19111,IA,"Lee County, Iowa",2019,$2.60 ,$14.68 ,"$1,719,000.00 "
19111,IA,"Lee County, Iowa",2020,$2.90 ,$15.41 ,"$1,561,000.00 "
19111,IA,"Lee County, Iowa",2021,$3.46 ,$20.16 ,"$2,006,000.00 "
19111,IA,"Lee County, Iowa",2022,$3.80 ,$23.55 ,"$3,072,000.00 "
19113,IA,"Linn County, Iowa",2019,$3.08 ,$17.36 ,"$9,237,000.00 "
19113,IA,"Linn County, Iowa",2020,$3.37 ,$17.90 ,"$9,222,000.00 "
19113,IA,"Linn County, Iowa",2021,$3.82 ,$22.26 ,"$10,615,000.00 "
19113,IA,"Linn County, Iowa",2022,$4.18 ,$25.93 ,"$17,412,000.00 "
19115,IA,"Louisa County, Iowa",2019,$3.05 ,$17.16 ,"$453,000.00 "
19115,IA,"Louisa County, Iowa",2020,$3.07 ,$16.30 ,"$376,000.00 "
19115,IA,"Louisa County, Iowa",2021,$3.52 ,$20.53 ,"$498,000.00 "
19115,IA,"Louisa County, Iowa",2022,$3.88 ,$24.08 ,"$876,000.00 "
19117,IA,"Lucas County, Iowa",2019,$2.97 ,$16.74 ,"$432,000.00 "
19117,IA,"Lucas County, Iowa",2020,$3.25 ,$17.26 ,"$456,000.00 "
19117,IA,"Lucas County, Iowa",2021,$3.53 ,$20.55 ,"$530,000.00 "
19117,IA,"Lucas County, Iowa",2022,$3.92 ,$24.28 ,"$869,000.00 "
19119,IA,"Lyon County, Iowa",2019,$3.00 ,$16.93 ,"$303,000.00 "
19119,IA,"Lyon County, Iowa",2020,$3.18 ,$16.90 ,"$236,000.00 "
19119,IA,"Lyon County, Iowa",2021,$3.49 ,$20.35 ,"$296,000.00 "
19119,IA,"Lyon County, Iowa",2022,$3.87 ,$23.97 ,"$676,000.00 "
19121,IA,"Madison County, Iowa",2019,$3.20 ,$18.05 ,"$624,000.00 "
19121,IA,"Madison County, Iowa",2020,$3.52 ,$18.68 ,"$561,000.00 "
19121,IA,"Madison County, Iowa",2021,$4.05 ,$23.59 ,"$694,000.00 "
19121,IA,"Madison County, Iowa",2022,$4.40 ,$27.26 ,"$1,150,000.00 "
19123,IA,"Mahaska County, Iowa",2019,$2.96 ,$16.71 ,"$1,145,000.00 "
19123,IA,"Mahaska County, Iowa",2020,$3.06 ,$16.22 ,"$1,028,000.00 "
19123,IA,"Mahaska County, Iowa",2021,$3.42 ,$19.91 ,"$1,226,000.00 "
19123,IA,"Mahaska County, Iowa",2022,$3.81 ,$23.62 ,"$1,841,000.00 "
19125,IA,"Marion County, Iowa",2019,$3.13 ,$17.64 ,"$1,498,000.00 "
19125,IA,"Marion County, Iowa",2020,$3.25 ,$17.26 ,"$1,262,000.00 "
19125,IA,"Marion County, Iowa",2021,$3.53 ,$20.55 ,"$1,415,000.00 "
19125,IA,"Marion County, Iowa",2022,$3.92 ,$24.28 ,"$2,394,000.00 "
19127,IA,"Marshall County, Iowa",2019,$2.75 ,$15.51 ,"$1,746,000.00 "
19127,IA,"Marshall County, Iowa",2020,$2.99 ,$15.89 ,"$1,634,000.00 "
19127,IA,"Marshall County, Iowa",2021,$3.50 ,$20.41 ,"$2,191,000.00 "
19127,IA,"Marshall County, Iowa",2022,$3.82 ,$23.70 ,"$3,458,000.00 "
19129,IA,"Mills County, Iowa",2019,$3.09 ,$17.43 ,"$650,000.00 "
19129,IA,"Mills County, Iowa",2020,$3.08 ,$16.34 ,"$481,000.00 "
19129,IA,"Mills County, Iowa",2021,$3.62 ,$21.09 ,"$588,000.00 "
19129,IA,"Mills County, Iowa",2022,$3.91 ,$24.25 ,"$993,000.00 "
19131,IA,"Mitchell County, Iowa",2019,$3.03 ,$17.07 ,"$378,000.00 "
19131,IA,"Mitchell County, Iowa",2020,$3.02 ,$16.03 ,"$301,000.00 "
19131,IA,"Mitchell County, Iowa",2021,$3.56 ,$20.72 ,"$339,000.00 "
19131,IA,"Mitchell County, Iowa",2022,$3.90 ,$24.17 ,"$682,000.00 "
19133,IA,"Monona County, Iowa",2019,$3.02 ,$17.02 ,"$506,000.00 "
19133,IA,"Monona County, Iowa",2020,$3.12 ,$16.58 ,"$428,000.00 "
19133,IA,"Monona County, Iowa",2021,$3.56 ,$20.73 ,"$522,000.00 "
19133,IA,"Monona County, Iowa",2022,$3.88 ,$24.06 ,"$759,000.00 "
19135,IA,"Monroe County, Iowa",2019,$2.80 ,$15.80 ,"$335,000.00 "
19135,IA,"Monroe County, Iowa",2020,$2.89 ,$15.34 ,"$335,000.00 "
19135,IA,"Monroe County, Iowa",2021,$3.37 ,$19.64 ,"$363,000.00 "
19135,IA,"Monroe County, Iowa",2022,$3.67 ,$22.76 ,"$580,000.00 "
19137,IA,"Montgomery County, Iowa",2019,$2.96 ,$16.66 ,"$505,000.00 "
19137,IA,"Montgomery County, Iowa",2020,$3.08 ,$16.34 ,"$451,000.00 "
19137,IA,"Montgomery County, Iowa",2021,$3.62 ,$21.09 ,"$633,000.00 "
19137,IA,"Montgomery County, Iowa",2022,$3.91 ,$24.25 ,"$971,000.00 "
19139,IA,"Muscatine County, Iowa",2019,$2.79 ,$15.75 ,"$1,500,000.00 "
19139,IA,"Muscatine County, Iowa",2020,$3.07 ,$16.30 ,"$1,532,000.00 "
19139,IA,"Muscatine County, Iowa",2021,$3.52 ,$20.53 ,"$2,049,000.00 "
19139,IA,"Muscatine County, Iowa",2022,$3.88 ,$24.08 ,"$3,549,000.00 "
19141,IA,"O'Brien County, Iowa",2019,$3.09 ,$17.42 ,"$676,000.00 "
19141,IA,"O'Brien County, Iowa",2020,$3.18 ,$16.90 ,"$543,000.00 "
19141,IA,"O'Brien County, Iowa",2021,$3.49 ,$20.35 ,"$741,000.00 "
19141,IA,"O'Brien County, Iowa",2022,$3.87 ,$23.97 ,"$1,185,000.00 "
19143,IA,"Osceola County, Iowa",2019,$3.11 ,$17.51 ,"$271,000.00 "
19143,IA,"Osceola County, Iowa",2020,$2.96 ,$15.71 ,"$210,000.00 "
19143,IA,"Osceola County, Iowa",2021,$3.33 ,$19.37 ,"$253,000.00 "
19143,IA,"Osceola County, Iowa",2022,$3.67 ,$22.77 ,"$456,000.00 "
19145,IA,"Page County, Iowa",2019,$3.12 ,$17.61 ,"$801,000.00 "
19145,IA,"Page County, Iowa",2020,$3.12 ,$16.57 ,"$699,000.00 "
19145,IA,"Page County, Iowa",2021,$3.41 ,$19.85 ,"$903,000.00 "
19145,IA,"Page County, Iowa",2022,$3.79 ,$23.47 ,"$1,353,000.00 "
19147,IA,"Palo Alto County, Iowa",2019,$3.23 ,$18.18 ,"$403,000.00 "
19147,IA,"Palo Alto County, Iowa",2020,$3.03 ,$16.09 ,"$298,000.00 "
